INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,REMAINS_COLLECTED,MONTH,YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE OF FLIGHT,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE OF BIRD,DAMAGE LEVEL
5/31/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,Y,Perching birds (y),TRUE,5,2012,Day,,0,,Landing Roll,,,,1,Small,N
5/29/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,YI005,Barn swallow,TRUE,5,2012,Day,1125,0,,Landing Roll,Overcast,None,,1,Small,N
5/27/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,YI005,Barn swallow,TRUE,5,2012,,,150,150,Approach,Some Cloud,None,,1,Small,N
5/25/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,ZT001,Eastern meadowlark,TRUE,5,2012,,,,,,,,,1,Small,
5/25/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,R2203,Great horned owl,TRUE,5,2012,,,,,,,,,1,Large,
5/24/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,K3302,Red-tailed hawk,TRUE,5,2012,,,10,100,Approach,Some Cloud,,,1,Medium,N
5/24/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,ZS007,Wilson's warbler,TRUE,5,2012,,,,,,,,,1,Small,
5/23/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,5,2012,,,,,,,,,1,Small,
5/22/12 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,5,2012,,,,,,,,,1,Small,
5/21/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,YI009,Cliff swallow,TRUE,5,2012,Day,1600,700,,Approach,Overcast,Rain,1,1,Small,N
5/20/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-757-200,D,ZX303,Savannah sparrow,TRUE,5,2012,Day,1103,,,Local,,,,1,Small,
5/16/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,FDX,FEDEX EXPRESS,A-300,D,UNKBM,Unknown bird - medium,FALSE,5,2012,Dawn,520,,,Approach,,,,1,Medium,N
5/14/12 0:00,WA,KBLI,BELLINGHAM INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZX303,Savannah sparrow,TRUE,5,2012,Dawn,500,0,60,Take-off run,No Cloud,None,1,1,Small,N
5/9/12 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,MD-83,D,N5111,Killdeer,TRUE,5,2012,Night,2306,20,130,Approach,Some Cloud,None,1,1,Small,N
5/4/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,F1002,Western grebe,TRUE,5,2012,Night,2200,0,,Landing Roll,Overcast,None,,1,Medium,M
5/3/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,YI009,Cliff swallow,TRUE,5,2012,,,,,,,,,1,Small,
5/2/12 0:00,WA,KMWH,GRANT COUNTY ARPT,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-777-300,D,UNKBS,Unknown bird - small,FALSE,5,2012,Day,1215,0,140,Take-off run,Some Cloud,None,1,1,Small,N
5/2/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,Y,Perching birds (y),TRUE,5,2012,Day,630,0,,Take-off run,Some Cloud,None,1,1,Small,N
4/30/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-737-900,D,J2103,American wigeon,TRUE,4,2012,Night,2359,,,Approach,,,,1,Medium,S
4/29/12 0:00,WA,KBLI,BELLINGHAM INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZX303,Savannah sparrow,TRUE,4,2012,Day,920,0,,Take-off run,Overcast,None,1,1,Small,N
4/29/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,J2131,Northern shoveler,TRUE,4,2012,Night,2233,1500,,Approach,Some Cloud,None,1,1,Medium,M
4/27/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,FDX,FEDEX EXPRESS,MD-11,D,J2106,Green-winged teal,TRUE,4,2012,Night,400,,,Approach,Overcast,None,1,1,Small,N
4/26/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,ZX3,Sparrows,TRUE,4,2012,Day,725,35,160,Climb,Overcast,Rain,1,2 to 10,Small,N
4/26/12 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),SOO,SOUTHERN AIR,B-777-200,D,NE106,Glaucous-winged gull,TRUE,4,2012,Day,1030,0,,Take-off run,Overcast,Rain,,1,Medium,N
4/25/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,4,2012,,,,,,,,,1,Small,
4/24/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,4,2012,Day,1022,0,,Landing Roll,Overcast,None,2 to 10,2 to 10,Small,N
4/21/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,YH004,Horned lark,TRUE,4,2012,Day,,,,Approach,No Cloud,None,,1,Small,N
4/20/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKB,Unknown bird,FALSE,4,2012,Night,2145,300,,Approach,Some Cloud,None,,1,,N
4/18/12 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,C-17,,F,Grebes,FALSE,4,2012,,2245,2000,,Approach,,,,,Medium,N
4/18/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,TRUE,4,2012,,,,,,,,,1,Small,
4/16/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,Z6017,Varied thrush,TRUE,4,2012,,,,,,,,,1,Small,
4/13/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,4,2012,,,,,,,,,1,Small,
4/12/12 0:00,WA,W28,SEQUIM VALLEY ARPT,PVT,PRIVATELY OWNED,HOMEBUILT,,NE1,Gulls,FALSE,4,2012,,,10,60,Climb,Some Cloud,None,1,1,Medium,N
4/9/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,4,2012,,,,,,,,,1,Small,
4/7/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,AWE,US AIRWAYS,A-318,D,UNKBL,Unknown bird - large,FALSE,4,2012,Night,2220,1000,140,Approach,No Cloud,None,1,2 to 10,Large,N
4/6/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R2004,Short-eared owl,TRUE,4,2012,,,,,,,,,1,Small,
4/2/12 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17,,J,"Ducks, geese, swans",FALSE,4,2012,,1950,1200,,Landing,,,,,Large,N
3/28/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,Z6007,American robin,TRUE,3,2012,,,,,,,,,1,Small,
3/26/12 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,DHC8 DASH 8,C,NE121,California gull,TRUE,3,2012,Day,1130,0,50,Take-off run,Some Cloud,Rain,1,1,Medium,N
3/21/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,A-320,D,R2203,Great horned owl,TRUE,3,2012,Night,2240,,,Approach,Overcast,"Fog, Snow",,1,Large,N
3/20/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,A-320,D,UNKBL,Unknown bird - large,TRUE,3,2012,Night,2330,,,Approach,Overcast,None,,1,Large,M
3/16/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,Z6007,American robin,TRUE,3,2012,,,,,,,,,1,Small,
3/16/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,TRUE,3,2012,,,,,,,,,1,Medium,
3/13/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,J2109,Mallard,TRUE,3,2012,Night,458,100,141,Approach,Overcast,None,1,1,Medium,N
3/12/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,3,2012,,,,,,,,,2 to 10,Medium,
3/11/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,NE1,Gulls,FALSE,3,2012,Day,1742,0,140,Landing Roll,,,1,1,Medium,N
3/5/12 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,C-17,,UNKB,Unknown bird,FALSE,3,2012,,1430,50,,Take-off run,,,,,,N
3/5/12 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,3,2012,,,,,,,,,1,Medium,
3/3/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,Z6017,Varied thrush,TRUE,3,2012,Night,2101,,,Descent,Some Cloud,None,1,1,Small,N
3/2/12 0:00,WA,KPSC,TRI-CITIES,SKW,SKYWEST AIRLINES,CRJ100/200,D,YL001,European starling,TRUE,3,2012,Day,1750,,,Approach,Some Cloud,None,,1,Small,N
2/29/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,RYN,RYAN INTL AIRLINES,MD-83,D,NE106,Glaucous-winged gull,TRUE,2,2012,Dawn,650,10,,Approach,Overcast,Rain,11 to 100,1,Medium,N
2/28/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,2,2012,,,,,,,,,1,Medium,
2/24/12 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,C-17,,Z6007,American robin,FALSE,2,2012,,2340,,160,Approach,,,,,Small,C
2/21/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,2,2012,,,,,,,,,1,Small,
2/17/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,2,2012,,,,,,,,,1,Small,
2/14/12 0:00,WA,KFHR,FRIDAY HARBOR ARPT,BUS,BUSINESS,C-207 SKYWAG,A,NE1,Gulls,FALSE,2,2012,Day,1000,5,70,Climb,Some Cloud,None,1,1,Medium,N
2/12/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,2,2012,,,,,,,,,1,Small,
2/5/12 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZX3,Sparrows,TRUE,2,2012,Day,,0,,Take-off run,No Cloud,None,2 to 10,1,Small,N
2/3/12 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,C-182 SKYLAN,A,UNKB,Unknown bird,FALSE,2,2012,Night,1800,0,,Landing Roll,,,,1,,M
1/29/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,1,2012,,,,,,,,,1,Medium,
1/28/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,1,2012,,,,,,,,,1,Small,
1/11/12 0:00,WA,KSEA,SEATTLE-TACOMA INTL,VRD,VIRGIN AMERICA,A-320,D,UNKBS,Unknown bird - small,TRUE,1,2012,Day,1630,0,110,Take-off run,No Cloud,None,,1,Small,N
1/3/12 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,1,2012,,,,,,,,,1,Medium,
1/3/12 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,DHC8 DASH 8,C,J21,Ducks,TRUE,1,2012,Night,1705,200,140,Approach,Some Cloud,None,2 to 10,2 to 10,Medium,M?
12/30/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,12,2011,,,,,,,,,1,Medium,
12/29/11 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,MD-83,D,UNKBS,Unknown bird - small,FALSE,12,2011,Day,718,50,150,Climb,Some Cloud,None,,1,Small,N
12/28/11 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,MD-83,D,N5111,Killdeer,TRUE,12,2011,Day,720,0,,Take-off run,Overcast,None,,1,Small,
12/23/11 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,DHC8 DASH 8,C,R1101,Barn owl,TRUE,12,2011,Day,700,50,,Climb,No Cloud,None,,1,Small,N
12/17/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R2004,Short-eared owl,TRUE,12,2011,,,,,,,,,1,Small,
12/16/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,TRUE,12,2011,Night,1945,4000,200,Approach,No Cloud,None,,1,Large,N
12/15/11 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,NE121,California gull,TRUE,12,2011,,,,,,,,,1,Medium,
12/11/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,R1101,Barn owl,FALSE,12,2011,Night,2239,60,,Climb,Overcast,None,1,1,Small,
12/9/11 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FDX,FEDEX EXPRESS,A-300,D,UNKB,Unknown bird,FALSE,12,2011,Night,515,2600,,Approach,,,,1,,N
12/1/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K3311,Cooper's hawk,TRUE,12,2011,,,,,,,,,1,Medium,
11/25/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,NE106,Glaucous-winged gull,FALSE,11,2011,Day,720,0,,Landing Roll,No Cloud,None,1,1,Medium,N
11/23/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,R2001,Snowy owl,FALSE,11,2011,Night,1923,0,,Landing Roll,Some Cloud,Rain,1,1,Large,N
11/21/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,YL001,European starling,TRUE,11,2011,Day,1233,,,Approach,,,1,1,Small,N
11/18/11 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,GULFSTREAM V,D,NE1,Gulls,FALSE,11,2011,Night,2017,200,,Approach,Some Cloud,None,1,1,Medium,N
11/11/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,11,2011,,,0,,,,,,1,Medium,
11/10/11 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,11,2011,,,,,,,,,1,Medium,
11/8/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,11,2011,,,,,,,,,1,Small,
11/8/11 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,11,2011,,,,,,,,,1,Medium,
11/6/11 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,C-135,,J2109,Mallard,FALSE,11,2011,,1730,200,,Approach,,,,,Medium,N
11/4/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,11,2011,,,,,,,,,1,Medium,
11/2/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,11,2011,Night,2245,,,Approach,Overcast,None,,1,Medium,N
11/1/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,N5111,Killdeer,TRUE,11,2011,Night,2230,,,Approach,Some Cloud,None,1,1,Small,N
10/25/11 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,FALSE,10,2011,Night,1840,5300,235,Approach,,,,1,Medium,N
10/24/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,FALSE,10,2011,Night,2135,7000,240,Approach,Some Cloud,None,1,1,Small,N
10/22/11 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,LEARJET-45,D,NE106,Glaucous-winged gull,TRUE,10,2011,Day,1000,0,90,Take-off run,Overcast,None,2 to 10,1,Medium,N
10/20/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,A-320,D,ZX303,Savannah sparrow,TRUE,10,2011,Day,1220,0,,Landing Roll,Overcast,None,1,1,Small,N
10/15/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,Z6007,American robin,TRUE,10,2011,Day,1751,,,Approach,Overcast,None,1,1,Small,N
10/13/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,ZX310,Grasshopper sparrow,TRUE,10,2011,Night,2245,4500,210,Approach,No Cloud,None,2 to 10,2 to 10,Small,N
10/11/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,FALSE,10,2011,Day,1730,,,Descent,Overcast,Rain,1,1,Small,N
10/9/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,FFT,FRONTIER AIRLINES,A-320,D,UNKB,Unknown bird,FALSE,10,2011,Night,1945,,,Approach,Overcast,None,1,1,,N
10/8/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,ZX004,Dark-eyed junco,TRUE,10,2011,Night,100,,,Approach,Overcast,Fog,,1,Small,N
10/7/11 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,MD-83,D,UNKB,Unknown bird,FALSE,10,2011,Night,2045,4000,250,Approach,No Cloud,None,,1,,N
10/7/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,10,2011,,,,,,,,,1,Small,
10/6/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,UNKBS,Unknown bird - small,FALSE,10,2011,Night,609,,,Climb,Overcast,Fog,1,1,Small,
10/6/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,FFT,FRONTIER AIRLINES,A-320,D,ZS014,Yellow warbler,TRUE,10,2011,Night,2030,,,Approach,Overcast,Rain,1,1,Small,N
10/6/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,Z6014,Hermit thrush,TRUE,10,2011,Night,540,600,,Approach,Overcast,Fog,1,1,Small,
10/3/11 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,FALSE,10,2011,Night,2215,2300,200,Approach,Some Cloud,None,,1,Small,N
9/29/11 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DHC8 DASH 8,C,K3302,Red-tailed hawk,TRUE,9,2011,Day,1035,0,,Take-off run,No Cloud,None,1,1,Medium,
9/28/11 0:00,WA,KEAT,PANGBORN MEMORIAL,QXE,HORIZON AIR,DHC8 DASH 8,C,YH004,Horned lark,TRUE,9,2011,Day,1100,0,,Take-off run,No Cloud,None,,2 to 10,Small,
9/26/11 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,9,2011,,,,,,,,,1,Small,
9/22/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-700,D,UNKB,Unknown bird,FALSE,9,2011,Day,1343,0,,Landing Roll,Overcast,None,2 to 10,1,,N
9/20/11 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,Z9001,Golden-crowned kinglet,TRUE,9,2011,,,,,,,,,1,Small,
9/20/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,YI,Swallows,FALSE,9,2011,Day,931,0,,Landing Roll,No Cloud,None,1,1,Small,
9/20/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,FDX,FEDEX EXPRESS,A-300,D,Z6014,Hermit thrush,TRUE,9,2011,Dawn,530,,,Approach,,None,1,1,Small,N
9/19/11 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17,,UNKB,Unknown bird,FALSE,9,2011,,2300,700,,Local,,,,,,N
9/19/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,B-737,D,ZX303,Savannah sparrow,TRUE,9,2011,Day,1426,,,Local,,,,2 to 10,Small,
9/19/11 0:00,WA,KMWH,GRANT COUNTY ARPT,BUS,BUSINESS,BE-24R SIERRA,A,YH004,Horned lark,TRUE,9,2011,Day,1530,10,65,Climb,No Cloud,,1,1,Small,N
9/19/11 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,B-777,,YI005,Barn swallow,TRUE,9,2011,Day,1242,0,,Landing Roll,Some Cloud,None,2 to 10,1,Small,N
9/19/11 0:00,WA,KGEG,SPOKANE INTERNATIONAL,BUS,BUSINESS,LEARJET-35,D,UNKB,Unknown bird,FALSE,9,2011,Night,2245,,,Descent,No Cloud,None,,1,,N
9/17/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,ZS014,Yellow warbler,TRUE,9,2011,,,,,,,,,1,Small,
9/17/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,9,2011,,,,,,,,,1,Small,
9/17/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,TRUE,9,2011,,,,,,,,,1,Medium,
9/16/11 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-135,,UNKB,Unknown bird,FALSE,9,2011,,730,100,,Take-off run,,,,,,N
9/16/11 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,UNKBS,Unknown bird - small,FALSE,9,2011,Night,415,1300,145,Approach,,,,1,Small,N
9/15/11 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-135,,YH004,Horned lark,FALSE,9,2011,,1320,20,,Landing,,,,,Small,N
9/15/11 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,9,2011,,,,,,,,,1,Small,
9/15/11 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,1C2106,Silver-haired bat,TRUE,9,2011,,,,,,,,,1,Small,
9/15/11 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,B-747-8 SERIES,,ZX303,Savannah sparrow,TRUE,9,2011,,,,,Departure,Overcast,,2 to 10,2 to 10,Small,N
9/14/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,FALSE,9,2011,Night,2132,,,Approach,,,1,1,Medium,N
9/13/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE139,Glaucous gull,TRUE,9,2011,,,,,,,,,1,Large,
9/12/11 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-135,,UNKB,Unknown bird,FALSE,9,2011,,815,,,Take-off run,,,,,,N
9/11/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,9,2011,,,,,,,,,1,Small,
9/10/11 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,PVT,PRIVATELY OWNED,C-172,A,K5114,American kestrel,FALSE,9,2011,Day,1000,1060,85,Climb,No Cloud,None,,1,Small,N
9/10/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,K3302,Red-tailed hawk,FALSE,9,2011,Dusk,1944,0,,Landing Roll,No Cloud,None,1,1,Medium,N
9/9/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,9,2011,,,,,,,,,1,Small,
9/4/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SCX,SUN COUNTRY AIRLINES,B-737-800,D,N6103,Whimbrel,TRUE,9,2011,Day,1853,12000,250,Approach,Some Cloud,None,1,1,Small,S
9/4/11 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,9,2011,,,,,,,,,1,Small,
9/3/11 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,1F11,Coyote,TRUE,9,2011,,,,,,,,,1,Large,
9/3/11 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,9,2011,,,,,,,,,1,Small,
